;Наименование вида расходов;Направление расходов;Отнесено;Дата проведения
1811;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Вилючинск,  ул. Центральная, 5 ст. 134.1100;355.26;11.05.2018
1812;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Вилючинск,  ул. Центральная, 5 ст. 134.1100;355.26;06.06.2018
1813;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Вилючинск,  ул. Центральная, 5 ст. 134.1100;387.56;11.07.2018
1814;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Вилючинск,  ул. Центральная, 5 ст. 134.1100;375.64;07.08.2018
1815;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Вилючинск,  ул. Центральная, 5 ст. 134.1100;341.49;05.09.2018
1816;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Вилючинск,  ул. Центральная, 5 ст. 134.1100;409.79;19.10.2018
1817;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Вилючинск,  ул. Центральная, 5 ст. 134.1100;341.49;07.11.2018
1818;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Вилючинск,  ул. Центральная, 5 ст. 134.1100;785.43;11.12.2018
1820;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Тиличики,  ул. Школьная, 19 ст. 134.1100;873.92;17.01.2018
1821;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Тиличики,  ул. Школьная, 19 ст. 134.1100;539.6;08.02.2018
1822;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Тиличики,  ул. Школьная, 19 ст. 134.1100;591.48;06.03.2018
1823;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Тиличики,  ул. Школьная, 19 ст. 134.1100;880.66;03.04.2018
1824;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Тиличики,  ул. Школьная, 19 ст. 134.1100;752.53;04.05.2018
1825;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Тиличики,  ул. Школьная, 19 ст. 134.1100;775.28;04.06.2018
1826;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Тиличики,  ул. Школьная, 19 ст. 134.1100;2421.22;04.07.2018
1827;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Тиличики,  ул. Школьная, 19 ст. 134.1100;3838.66;02.08.2018
1828;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Тиличики,  ул. Школьная, 19 ст. 134.1100;3639.37;04.09.2018
1829;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Тиличики,  ул. Школьная, 19 ст. 134.1100;3429.2;03.10.2018
1830;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Тиличики,  ул. Школьная, 19 ст. 134.1100;3552.94;02.11.2018
1831;Расходы на коммунальные услуги;Оплата за холодное водоснабжение по тарифам зд. РКЦ Тиличики,  ул. Школьная, 19 ст. 134.1100;2518.08;05.12.2018
1834;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. ул. К. Маркса, 29/2 ст. 134.1100;8502.99;07.02.2018
