;Наименование вида расходов;Направление расходов;Отнесено;Дата проведения
232;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул. Светланская, 73 (Столовая) -  ст.134.1100;22894.21;20.08.2019
233;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул. Светланская, 73 (Столовая) -  ст.134.1100;39483.88;18.09.2019
234;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул. Светланская, 73 (Столовая) -  ст.134.1100;29161.21;21.10.2019
235;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул. Светланская, 73 (Столовая) -  ст.134.1100;38982.88;21.11.2019
236;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам ул. Светланская, 73 (Столовая) -  ст.134.1100;20189.54;18.12.2019
246;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. г.Находка, Находкинский пр-т, 13 -  ст.134.1100;2217.45;10.01.2019
247;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. г.Находка, Находкинский пр-т, 13 -  ст.134.1100;2088;07.02.2019
248;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. г.Находка, Находкинский пр-т, 13 -  ст.134.1100;1169.28;06.03.2019
249;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. г.Находка, Находкинский пр-т, 13 -  ст.134.1100;584.64;06.03.2019
250;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. г.Находка, Находкинский пр-т, 13 -  ст.134.1100;3090.24;05.04.2019
251;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. г.Находка, Находкинский пр-т, 13 -  ст.134.1100;835.2;08.05.2019
252;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. г.Находка, Находкинский пр-т, 13 -  ст.134.1100;417.6;08.05.2019
253;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. г.Находка, Находкинский пр-т, 13 -  ст.134.1100;2505.6;10.06.2019
254;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. г.Находка, Находкинский пр-т, 13 -  ст.134.1100;612.48;08.07.2019
255;Расходы на коммунальные услуги;Оплата за водоотведение по тарифам зд. г.Находка, Находкинский пр-т, 13 -  ст.134.1100;1224.96;08.07.2019
